ZIP;AGE;GENDER;INCOME;STATE;RAMNTALL;NGIFTALL;MINRAMNT
92553;45;Male;6000;CA;25;2;5
64129;54;Female;1000;MO;31;3;5
98145;82;Female;2000;WA;99;7;5
52405;49;Male;5000;IA;62;7;3
28390;34;Female;1000;NC;119;13;3
54313;45;Male;7000;WI;57;11;3
92845;88;Female;5000;CA;68;12;3
60010;37;Male;6000;IL;25;1;25
60445;74;Female;2000;IL;25;9;1
93726;72;Male;2000;CA;130;11;5
32825;56;Male;5000;FL;2827;32;5
36106;71;Male;1000;AL;30;2;10
47274;54;Female;4000;IN;32;5;3
33172;87;Male;3000;FL;156;15;5
31217;38;Male;5000;GA;20;1;20
54945;68;Male;1000;WI;112;14;0
33565;65;Male;3000;FL;30;2;15
64081;90;Male;1000;MO;27;3;5
92176;84;Female;5000;CA;222;19;5
61821;69;Male;2000;IL;176;19;3
86004;51;Female;7000;AZ;74;12;3
48150;89;Male;1000;MI;183;15;5
49040;51;Male;3000;MI;36;2;15
54481;50;Female;5000;WI;21;3;5
70785;59;Female;6000;LA;63;5;5
93535;50;Male;4000;CA;292;34;3
75206;56;Male;1000;TX;83;12;5
60409;88;Female;2000;IL;249;26;5
94131;59;Male;4000;CA;20;1;20
31717;44;Female;4000;GA;35;4;3
61364;62;Male;2000;IL;270;16;10
49002;49;Female;5000;MI;158;16;3
80033;75;Female;1000;CO;96;7;1
33410;63;Male;7000;FL;50;8;3
98274;34;Female;4000;WA;110;8;2
48307;26;Male;5000;MI;25;2;5
86004;38;Female;2000;AZ;15;1;15
48324;86;Male;5000;MI;98;12;2
94070;93;Male;5000;CA;119;10;5
32773;42;Male;2000;FL;20;1;20
94565;67;Female;3000;CA;193;12;5
15237;86;Female;1000;PA;357;18;10
99353;78;Female;5000;WA;90;16;5
84121;70;Male;5000;UT;43;7;5
46530;80;Male;5000;IN;28;2;3
66061;57;Female;7000;KS;194;11;10
46240;67;Female;7000;IN;180;7;5
49505;50;Female;5000;MI;195;9;10
75422;43;Male;5000;TX;86;9;5
60018;72;Female;2000;IL;104;11;5
30315;43;Female;4000;GA;62;4;15
40353;48;Male;7000;KY;233;34;5
59102;74;Female;1000;MT;212;15;5
54971;69;Female;4000;WI;131;12;5
95401;39;Male;2000;CA;25;2;10
70118;49;Female;4000;LA;113;11;5
42701;68;Male;5000;KY;70;13;3
55124;52;Female;5000;MN;135;10;5
46304;55;Female;5000;IN;91;11;3
48462;64;Male;7000;MI;31;3;5
47906;39;Male;5000;IN;40;3;10
33825;38;Female;6000;FL;50;6;5
94044;53;Male;2000;CA;319;33;5
91766;66;Female;4000;CA;72;6;5
98020;82;Male;4000;WA;157;18;3
92026;54;Female;4000;CA;30;7;3
91941;53;Female;5000;CA;42;3;10
76117;75;Female;1000;TX;35;7;2
77802;35;Female;6000;TX;97;15;2
47905;41;Male;4000;IN;57;9;5
95220;49;Female;5000;CA;283;38;2
49127;66;Female;4000;MI;143;7;10
98823;71;Female;2000;WA;171;32;3
91701;72;Female;7000;CA;137;6;5
48135;50;Male;6000;MI;42;3;10
28226;33;Male;7000;NC;215;12;5
62414;41;Female;2000;IL;106;11;5
48236;80;Female;2000;MI;85;4;10
32707;85;Female;5000;FL;193;24;5
91942;40;Male;7000;CA;55;4;5
33440;44;Female;4000;FL;58;4;3
94010;62;Female;1000;CA;97;11;5
48043;50;Female;2000;MI;153;14;5
97862;88;Female;6000;OR;177;9;5
60148;93;Female;2000;IL;139;33;2
60153;60;Female;5000;IL;60;4;10
96732;58;Male;4000;HI;25;1;25
30312;71;Female;5000;GA;94;13;5
60511;42;Male;3000;IL;70;7;5
98006;66;Female;2000;WA;50;3;10
57769;58;Male;3000;SD;60;6;5
48187;37;Female;7000;MI;98;13;3
60048;80;Male;5000;IL;80;7;5
67701;75;Female;1000;KS;256;20;2
85202;48;U;4000;AZ;193;11;5
59034;35;Female;1000;MT;40;2;20
79720;86;Female;1000;TX;241;33;3
48152;55;Female;5000;MI;38;2;13
50265;75;Female;1000;IA;90;12;5
53190;60;Male;4000;WI;37;3;10
37076;58;Male;4000;TN;87;12;3
70563;56;Male;4000;LA;32;4;2
94618;34;Female;7000;CA;25;1;25
59806;44;Female;5000;MT;15;1;15
92544;86;Female;4000;CA;25;3;5
53575;62;Male;4000;WI;18;1;18
97071;73;Male;3000;OR;258;28;1
98404;85;Female;5000;WA;111;20;3
72076;74;Male;4000;AR;120;13;3
49106;70;Female;5000;MI;110;15;5
79235;50;Male;5000;TX;35;6;5
30082;32;Female;5000;GA;42;6;3
62226;69;Female;1000;IL;15;1;15
68507;37;Female;3000;NE;26;3;5
46804;38;Female;5000;IN;37;3;10
98208;70;Male;4000;WA;188;19;3
30017;34;Female;5000;GA;90;8;2
91201;65;Male;5000;CA;103;10;3
73139;92;Male;2000;OK;250;22;5
60013;43;Female;7000;IL;50;3;10
51058;60;Male;3000;IA;133;13;5
47804;57;Female;5000;IN;92;25;1
34231;79;Male;5000;FL;94;14;5
85742;80;Female;2000;AZ;195;17;5
59725;40;Female;2000;MT;36;5;5
98221;87;Female;7000;WA;64;11;5
46733;60;U;1000;IN;270;37;2
28529;48;Male;4000;NC;64;6;5
81089;68;Female;5000;CO;284;34;3
33062;66;Female;7000;FL;30;2;10
98038;52;Female;7000;WA;102;16;3
53188;82;Female;1000;WI;193;26;3
75644;83;Female;7000;TX;68;8;3
77489;46;Female;6000;TX;15;1;15
33706;51;Male;5000;FL;25;1;25
94550;50;Male;5000;CA;90;6;10
63122;45;Female;5000;MO;107;11;3
48204;44;Female;1000;MI;20;1;20
32643;84;Female;1000;FL;170;16;5
68104;43;Female;2000;NE;330;18;5
77004;68;Female;2000;TX;200;8;10
68124;77;Male;7000;NE;28;5;3
95346;66;Male;1000;CA;47;4;5
75232;58;Male;4000;TX;25;1;25
73127;56;Male;6000;OK;61;9;3
80004;88;Female;1000;CO;25;1;25
72623;68;Male;1000;AR;105;7;5
95401;82;Female;1000;CA;270;35;2
60101;56;Female;7000;IL;146;10;5
32792;41;Female;6000;FL;140;15;3
49546;60;Male;7000;MI;30;2;10
27892;84;Female;2000;NC;415;23;5
63301;73;Female;5000;MO;41;3;10
49242;79;Male;5000;MI;344;16;5
33606;78;Female;1000;FL;36;5;3
60632;45;Male;4000;IL;30;2;10
98661;56;Male;7000;WA;15;1;15
48432;88;Male;2000;MI;23;1;23
78734;46;Female;6000;TX;54;6;4
37167;60;Female;5000;TN;47;7;5
36867;68;Female;2000;AL;22;2;7
32217;91;Female;2000;FL;97;8;10
98375;75;Male;2000;WA;158;25;3
97006;57;Female;5000;OR;78;8;5
73093;68;Female;5000;OK;141;32;2
54451;60;Female;3000;WI;18;1;18
73505;83;Male;2000;OK;82;8;5
35207;68;Female;3000;AL;25;1;25
95125;30;Female;7000;CA;84;6;10
31204;63;Male;7000;GA;124;9;10
32507;72;Female;5000;FL;87;8;10
95135;48;Male;6000;CA;60;2;10
33339;95;U;1000;FL;166;21;3
70126;83;Female;5000;LA;25;2;5
54659;70;Female;3000;WI;91;14;1
31909;32;Female;6000;GA;60;5;10
53150;53;Female;7000;WI;193;10;5
92399;70;Male;4000;CA;25;1;25
60433;42;Female;4000;IL;15;1;15
72006;92;Male;3000;AR;15;1;15
29221;58;Female;7000;SC;105;9;5
30909;65;Male;7000;GA;255;26;5
94402;32;Male;5000;CA;114;5;20
60660;72;Female;6000;IL;137;8;10
73110;63;Male;2000;OK;35;3;5
78374;28;Female;2000;TX;34;6;3
48034;81;Female;6000;MI;310;18;5
48348;50;Male;7000;MI;20;1;20
83702;69;Male;5000;ID;335;13;10
80909;70;J;4000;CO;60;8;3
80904;53;Female;3000;CO;287;25;5
91789;88;Male;6000;CA;66;8;3
68046;80;Male;5000;NE;39;3;10
89406;45;Female;2000;NV;311;18;0
92683;84;Male;2000;CA;28;2;13
28315;41;Female;3000;NC;52;7;3
92105;48;Female;2000;CA;128;13;5
90680;46;Male;1000;CA;46;4;5
34981;70;Male;5000;FL;30;2;5
92124;78;Male;5000;CA;111;12;5
68313;63;Female;2000;NE;47;16;2
85283;56;Female;6000;AZ;20;1;20
30022;51;Male;6000;GA;20;1;20
68872;68;Female;5000;NE;90;8;6
74436;53;Female;5000;OK;20;1;20
60620;61;Female;2000;IL;71;6;5
28714;64;Female;5000;NC;102;7;10
32907;72;Male;2000;FL;52;4;10
61230;42;Female;7000;IL;84;16;2
85625;76;Female;5000;AZ;270;11;20
94598;46;Female;6000;CA;115;8;10
77479;73;Female;5000;TX;62;5;5
95616;59;Male;7000;CA;207;9;15
53033;57;Female;5000;WI;30;4;5
90630;40;Male;7000;CA;65;6;5
80241;46;Male;2000;CO;28;5;3
93727;61;Male;6000;CA;105;5;20
95823;47;Female;1000;CA;57;5;5
33556;50;Male;7000;FL;43;6;3
32217;39;Male;4000;FL;191;9;10
75075;71;Female;4000;TX;41;3;5
48423;70;Male;1000;MI;55;5;5
30314;61;Male;1000;GA;15;1;15
39563;79;Male;2000;MS;262;26;3
79605;25;Male;4000;TX;49;7;3
32207;77;Male;1000;FL;144;14;5
97338;82;Female;2000;OR;104;21;3
29555;65;Female;1000;SC;99;9;5
97801;82;Male;1000;OR;30;2;15
31419;36;Female;4000;GA;29;6;3
76086;62;Male;5000;TX;111;17;2
77450;34;Male;7000;TX;20;1;20
95841;48;Female;2000;CA;170;10;5
48227;37;Female;7000;MI;25;2;5
93555;53;Male;4000;CA;262;20;0
60103;47;Female;4000;IL;137;20;3
91790;50;U;4000;CA;153;11;10
34947;48;Female;6000;FL;48;6;5
97141;66;Female;2000;OR;195;19;5
33162;46;Female;4000;FL;20;2;5
75149;38;Female;6000;TX;55;3;15
60505;84;Male;2000;IL;111;20;5
93030;75;Female;4000;CA;180;11;10
46307;55;Female;4000;IN;287;20;5
36203;70;Male;4000;AL;61;8;5
91750;58;Female;7000;CA;104;19;5
53223;53;Female;4000;WI;49;5;5
89701;81;Male;1000;NV;94;25;1
91902;76;Female;5000;CA;90;13;3
38462;78;Male;4000;TN;77;18;2
68506;67;Female;2000;NE;230;23;2
35442;54;Female;2000;AL;26;2;10
60624;82;Female;1000;IL;119;8;4
80234;45;Female;2000;CO;46;3;10
60429;74;Female;3000;IL;253;11;5
62479;84;Male;1000;IL;276;25;7
92625;62;Male;6000;CA;25;1;25
72206;68;Male;3000;AR;97;14;1
39154;52;Male;5000;MS;20;1;20
95901;62;Female;1000;CA;26;3;5
58730;58;Male;4000;ND;107;9;5
76201;48;Female;5000;TX;130;3;5
62896;74;Female;1000;IL;162;16;5
28304;58;Female;6000;NC;55;7;5
60087;50;Male;3000;IL;149;12;10
94040;57;Female;5000;CA;113;13;3
60107;59;Female;5000;IL;177;19;5
93536;46;Female;6000;CA;204;22;3
34207;75;Male;5000;FL;66;7;5
65633;77;Male;4000;MO;84;8;4
78703;57;Female;5000;TX;20;1;20
70818;33;Female;2000;LA;25;1;25
47424;46;Male;4000;IN;52;5;3
31015;67;Male;3000;GA;86;7;5
70461;40;Male;5000;LA;55;5;5
94536;54;Female;5000;CA;52;3;13
48304;84;Male;5000;MI;599;60;5
33463;77;Male;5000;FL;109;18;5
91350;58;Female;7000;CA;81;17;3
51001;79;Male;2000;IA;41;9;2
91364;59;Male;6000;CA;104;4;20
37075;49;Female;7000;TN;84;10;5
61604;57;Male;5000;IL;83;7;5
42261;49;Male;4000;KY;161;17;3
85706;66;Male;7000;AZ;86;15;3
37072;30;Male;4000;TN;15;1;15
85308;50;Female;5000;AZ;100;5;5
46530;49;Male;5000;IN;120;7;10
42101;66;Female;2000;KY;22;6;2
46260;62;Female;7000;IN;126;13;5
79903;74;Male;1000;TX;162;18;5
75229;41;Female;5000;TX;25;1;25
39350;68;Male;2000;MS;75;8;5
49421;82;Female;2000;MI;53;3;15
71477;66;Male;3000;LA;79;7;5
33993;40;Male;4000;FL;89;12;3
99223;36;Male;5000;WA;73;9;5
92407;34;Male;5000;CA;113;12;6
60060;42;Female;7000;IL;83;7;5
92675;88;Female;1000;CA;188;22;5
83501;79;Female;1000;ID;55;10;3
95630;38;Female;5000;CA;20;2;5
90640;30;Male;2000;CA;20;1;20
98445;45;Male;4000;WA;125;17;3
80215;81;Female;2000;CO;145;10;5
60631;33;Male;5000;IL;79;4;9
78163;57;Male;7000;TX;93;5;15
90027;83;Female;5000;CA;155;8;15
68506;68;Male;7000;NE;101;14;3
94121;52;Female;4000;CA;151;13;0
85936;49;Male;4000;AZ;109;10;5
56470;82;Female;1000;MN;128;6;20
37013;36;Male;5000;TN;28;2;13
29928;81;Male;7000;SC;121;9;10
98409;58;Male;5000;WA;46;4;5
99212;38;Female;4000;WA;70;9;5
75052;44;Male;4000;TX;91;13;3
29687;56;Female;3000;SC;44;4;5
32789;79;Female;3000;FL;117;11;10
72501;90;Male;6000;AR;175;13;4
34484;75;Male;5000;FL;59;10;2
80301;44;Female;7000;CO;45;3;10
80011;70;Female;4000;CO;138;20;3
63012;61;Female;4000;MO;137;14;3
33760;77;Female;1000;FL;197;24;2
85251;57;Male;4000;AZ;93;10;5
54952;83;Female;1000;WI;184;19;2
77418;56;Female;6000;TX;28;1;28
66104;29;Male;5000;KS;51;8;3
92009;85;Female;5000;CA;199;15;3
31042;46;Male;5000;GA;106;12;5
30907;52;Male;5000;GA;20;1;20
63043;86;Female;1000;MO;190;13;10
98226;82;Female;6000;WA;49;14;2
95076;38;Female;1000;CA;55;3;15
71343;80;Female;2000;LA;104;14;5
33761;47;Female;5000;FL;15;1;15
48093;70;Male;5000;MI;31;5;1
60656;41;Female;1000;IL;106;12;5
60411;44;Female;4000;IL;52;5;5
92019;76;Female;4000;CA;115;13;3
33484;58;Male;5000;FL;162;18;3
32115;78;Female;2000;FL;250;36;2
28501;63;Female;1000;NC;72;8;5
77551;67;Male;2000;TX;160;7;10
54669;84;Male;4000;WI;111;17;2
60108;31;Female;5000;IL;107;12;5
95407;85;Female;2000;CA;151;12;5
96786;74;Male;6000;HI;27;4;5
77042;36;Male;7000;TX;107;5;20
53029;57;Male;6000;WI;227;14;5
62901;80;Female;2000;IL;24;6;3
28562;68;Female;2000;NC;275;14;5
61341;90;Male;7000;IL;144;32;2
63123;76;Male;5000;MO;32;3;5
56535;83;Male;2000;MN;155;15;2
28562;68;Male;6000;NC;138;11;5
31204;52;Male;5000;GA;25;1;25
80124;38;Male;5000;CO;30;2;10
93901;77;Female;5000;CA;30;3;5
97222;93;Male;2000;OR;63;7;3
27565;54;Female;7000;NC;109;23;2
33759;54;Female;5000;FL;17;2;2
80219;71;Female;1000;CO;139;19;0
92026;85;Male;5000;CA;132;8;10
84040;47;Female;4000;UT;91;7;5
98008;54;Male;5000;WA;52;4;10
28203;79;Male;6000;NC;101;13;3
82060;44;Male;5000;WY;156;17;5
32009;56;Male;2000;FL;191;21;3
30101;65;Female;4000;GA;66;6;5
29307;48;Female;7000;SC;20;1;20
49442;39;Female;2000;MI;34;3;6
52302;73;Male;4000;IA;111;12;3
33458;32;Female;6000;FL;28;1;28
50311;53;Female;3000;IA;63;6;5
92028;79;Male;5000;CA;102;6;5
31811;58;Male;4000;GA;95;4;20
95035;62;Male;6000;CA;27;3;5
34684;56;Female;1000;FL;35;3;5
33715;69;Male;7000;FL;172;24;5
69357;50;Male;2000;NE;238;11;10
47232;41;Male;3000;IN;77;6;10
37411;28;Female;3000;TN;20;1;20
53207;56;Female;4000;WI;25;1;25
28146;74;Male;5000;NC;88;12;3
63385;33;U;4000;MO;57;4;10
70506;62;Female;5000;LA;15;1;15
31717;90;Female;2000;GA;261;15;5
89107;54;Female;4000;NV;30;3;5
65301;52;Female;7000;MO;156;15;5
52214;39;Female;2000;IA;173;14;5
30648;33;Female;5000;GA;55;5;5
94591;70;Female;2000;CA;62;9;5
61107;70;Female;5000;IL;50;2;25
90278;82;Female;7000;CA;134;21;3
32765;42;Female;5000;FL;200;26;3
94596;82;Female;1000;CA;201;26;3
73090;38;Male;4000;OK;96;4;23
35810;70;Female;1000;AL;50;6;3
37221;42;Female;6000;TN;30;2;10
71201;61;Female;7000;LA;32;4;5
46011;69;Female;4000;IN;15;1;15
60462;76;Female;1000;IL;142;20;3
54527;34;Male;5000;WI;111;12;5
91344;38;Female;6000;CA;72;7;5
75418;77;Female;5000;TX;196;12;5
66618;38;U;2000;KS;70;4;10
90230;50;Female;6000;CA;177;8;5
34243;84;Female;5000;FL;42;3;10
67218;75;Female;2000;KS;191;15;5
98607;52;Male;7000;WA;25;2;5
91006;72;Male;6000;CA;87;8;3
48861;52;Female;5000;MI;109;13;2
95476;48;Female;5000;CA;59;5;5
48062;76;Male;1000;MI;225;22;5
63552;77;Female;2000;MO;160;14;5
94585;91;Male;5000;CA;67;14;2
78247;49;Female;5000;TX;130;11;5
91942;51;Female;6000;CA;112;19;3
95307;80;Female;5000;CA;139;11;6
95841;66;Male;4000;CA;113;17;3
28540;52;Female;5000;NC;197;16;5
66611;76;Male;5000;KS;23;2;3
33919;84;Male;4000;FL;200;13;5
76241;78;Female;2000;TX;216;24;3
93030;78;Male;1000;CA;62;10;5
30458;58;Male;7000;GA;72;7;5
92570;74;Female;5000;CA;123;7;5
95110;38;Male;5000;CA;57;6;5
94558;75;Male;3000;CA;207;19;5
28739;53;Female;1000;NC;180;21;3
56438;50;Female;4000;MN;47;8;3
27293;74;Male;3000;NC;88;5;15
76642;39;Male;7000;TX;25;3;5
34606;73;Male;4000;FL;64;5;10
48304;79;Female;6000;MI;87;15;3
95423;70;Male;4000;CA;50;2;25
30263;45;Male;6000;GA;69;7;5
95210;49;Male;7000;CA;118;6;5
48322;54;Male;7000;MI;108;8;5
32308;70;Male;5000;FL;201;21;3
98221;97;Female;5000;WA;68;14;3
68137;48;Male;4000;NE;40;3;10
95136;66;Male;6000;CA;237;15;5
48823;48;Female;4000;MI;190;8;5
90723;82;Female;1000;CA;108;14;3
77059;55;Female;5000;TX;46;6;3
37214;76;Male;4000;TN;138;14;5
37664;91;Female;1000;TN;81;23;1
32174;47;Female;3000;FL;92;6;5
98661;59;Female;6000;WA;20;1;20
38221;58;Male;2000;TN;20;2;5
66839;61;Male;7000;KS;30;2;15
60637;56;Female;4000;IL;106;20;3
92504;78;Male;3000;CA;65;3;15
59833;38;Male;3000;MT;15;1;15
42301;87;Male;2000;KY;148;16;5
32043;54;Male;7000;FL;181;9;10
77084;36;Male;3000;TX;50;2;25
37312;64;Male;6000;TN;96;10;3
30707;66;Female;2000;GA;138;10;3
61201;49;Female;1000;IL;25;2;10
79423;52;Male;7000;TX;23;1;23
32234;34;Female;2000;FL;25;2;10
32209;58;Female;5000;FL;25;1;25
60452;60;Female;5000;IL;157;14;5
76712;52;Male;4000;TX;15;1;15
54968;60;Female;3000;WI;174;20;5
97401;56;Female;3000;OR;45;2;20
92126;47;Female;3000;CA;50;2;25
76710;24;Female;4000;TX;43;9;3
98117;83;Male;6000;WA;181;16;2
94577;55;Female;5000;CA;99;10;5
32308;74;Female;5000;FL;30;5;3
73020;76;U;4000;OK;189;29;2
97417;78;Male;2000;OR;126;19;2
29440;74;Female;4000;SC;20;1;20
60154;77;Female;5000;IL;289;11;5
78217;60;Male;4000;TX;130;4;25
61241;62;Female;2000;IL;25;1;25
94587;46;Male;5000;CA;25;1;25
97211;42;Female;5000;OR;373;17;5
65742;44;Female;5000;MO;30;2;10
39180;75;Female;5000;MS;258;34;3
60436;68;Female;1000;IL;36;3;5
92335;38;Female;5000;CA;60;4;10
48604;73;Female;3000;MI;115;16;3
99004;96;Male;3000;WA;230;25;5
94510;34;Male;3000;CA;58;4;5
28306;64;Female;2000;NC;15;1;15
60632;42;Male;2000;IL;36;3;6
58502;91;Male;1000;ND;44;16;2
29407;81;Male;3000;SC;169;20;3
49097;29;Male;2000;MI;30;2;10
60045;45;Male;6000;IL;190;7;10
50325;66;Male;6000;IA;236;21;5
48093;92;Male;1000;MI;46;16;2
40503;76;Female;4000;KY;29;6;3
28716;56;Female;6000;NC;70;5;10
34221;44;Male;4000;FL;28;2;3
33708;79;Male;5000;FL;37;3;10
93513;56;Female;4000;CA;40;3;10
32221;64;Female;4000;FL;50;5;5
60620;28;Female;3000;IL;47;5;5
31406;51;Male;4000;GA;36;4;5
32725;37;Male;4000;FL;20;1;20
32750;41;Male;6000;FL;190;37;2
61032;44;Female;6000;IL;25;2;5
97386;69;Male;1000;OR;64;6;5
63129;63;Male;5000;MO;21;3;5
93105;80;Male;7000;CA;58;5;10
60423;45;Male;6000;IL;45;4;5
46250;66;Male;5000;IN;666;33;10
52218;28;Female;3000;IA;68;7;5
33709;64;Male;2000;FL;31;5;5
29657;81;Male;3000;SC;74;15;3
60130;49;Female;5000;IL;67;4;5
79912;60;Female;7000;TX;25;3;5
93621;69;Male;5000;CA;25;1;25
37388;84;Male;4000;TN;95;8;5
30066;63;Female;2000;GA;96;9;3
94546;88;Male;1000;CA;161;9;5
60622;50;Female;6000;IL;41;3;10
65708;73;Male;3000;MO;30;2;5
49103;94;Female;6000;MI;108;15;4
75771;75;Female;4000;TX;167;18;3
62863;71;Female;1000;IL;122;16;5
84029;90;Male;4000;UT;145;18;5
33880;66;Male;2000;FL;173;19;5
37347;57;Male;5000;TN;20;2;5
92411;72;Female;3000;CA;45;3;15
34202;52;Male;5000;FL;65;6;5
95831;96;Female;1000;CA;400;27;2
48312;70;Female;2000;MI;219;26;5
29301;72;Male;5000;SC;68;5;5
36108;80;Female;5000;AL;48;7;1
48837;81;Female;1000;MI;112;11;6
32833;65;Male;6000;FL;337;10;10
50533;58;Male;5000;IA;32;3;10
48173;42;Male;5000;MI;66;5;5
78759;43;Female;6000;TX;86;14;4
62890;37;Male;1000;IL;121;5;6
61554;75;Male;2000;IL;228;11;3
91343;29;Male;6000;CA;196;10;5
46723;60;Female;3000;IN;44;6;5
49001;65;Male;5000;MI;140;12;10
60148;86;Female;1000;IL;355;12;10
78745;74;Female;4000;TX;106;20;4
48315;68;Male;7000;MI;80;14;5
98133;47;Female;4000;WA;23;2;3
97444;85;Male;1000;OR;84;17;2
62526;68;Female;2000;IL;51;9;5
71303;81;Male;2000;LA;212;21;3
33408;63;Male;2000;FL;151;15;5
63141;44;Male;7000;MO;57;5;5
94903;54;Female;7000;CA;185;12;10
38017;82;Male;6000;TN;75;3;25
47803;70;Male;6000;IN;47;6;5
33304;86;Female;1000;FL;197;22;5
78840;84;Male;2000;TX;70;13;2
48003;57;Male;2000;MI;15;1;15
53511;73;Male;2000;WI;60;5;10
78211;70;Male;2000;TX;102;12;5
85381;52;Female;6000;AZ;202;7;20
77478;49;Male;6000;TX;82;4;20
85623;50;Female;7000;AZ;425;7;25
92019;79;Female;2000;CA;93;23;3
66048;58;Female;7000;KS;155;12;4
98204;44;Female;2000;WA;108;10;5
33614;75;Male;4000;FL;113;12;5
90022;44;Male;2000;CA;30;3;5
77065;40;Male;4000;TX;20;1;20
89706;50;Male;6000;NV;222;17;5
91748;45;Female;7000;CA;35;2;10
36301;71;Male;5000;AL;15;1;15
73078;28;Female;6000;OK;15;1;15
60637;84;Female;1000;IL;155;9;5
73159;54;Female;5000;OK;141;21;4
42164;73;Female;3000;KY;75;21;2
48042;46;Female;2000;MI;20;1;20
33603;56;Female;3000;FL;30;2;10
46628;72;Male;5000;IN;68;6;5
55001;80;Male;3000;MN;153;12;5
91364;62;Female;6000;CA;294;12;3
27856;53;Male;5000;NC;165;18;5
68343;45;Female;2000;NE;102;7;3
74801;78;Female;2000;OK;162;14;3
30236;65;Male;5000;GA;158;12;5
91770;84;Female;1000;CA;15;1;15
70503;69;Female;4000;LA;232;17;5
32713;38;Female;4000;FL;49;6;5
38401;41;Male;6000;TN;147;8;5
76110;47;Female;5000;TX;187;10;2
33853;82;Male;1000;FL;60;4;10
87109;74;Female;1000;NM;30;3;5
46616;48;Male;7000;IN;52;4;10
35405;74;Female;3000;AL;20;1;20
48180;61;Female;5000;MI;56;5;5
97522;36;Female;4000;OR;138;13;5
53704;39;Male;7000;WI;59;5;5
94590;49;Male;4000;CA;100;2;50
55309;72;Male;5000;MN;164;25;2
27104;70;Male;5000;NC;34;4;3
27278;76;Male;2000;NC;82;7;5
64063;37;Female;5000;MO;25;2;10
53186;59;U;6000;WI;114;25;2
30035;78;Male;2000;GA;85;8;5
37865;56;Female;6000;TN;100;11;5
39702;56;Male;6000;MS;55;3;15
77041;33;Female;4000;TX;15;1;15
32235;40;Female;7000;FL;15;1;15
65240;60;Female;4000;MO;82;7;10
46546;35;Female;5000;IN;32;3;4
79903;53;Male;2000;TX;65;3;20
32052;36;J;7000;FL;71;14;2
60610;56;Female;7000;IL;250;4;25
79092;58;Female;3000;TX;174;16;10
47620;40;Female;7000;IN;91;9;5
77546;62;Female;7000;TX;89;11;3
80221;71;Female;5000;CO;18;2;3
95425;75;Male;5000;CA;187;8;10
38135;70;Female;2000;TN;45;5;5
78628;39;Female;3000;TX;110;15;4
29202;45;Female;2000;SC;271;32;3
95843;81;Female;5000;CA;178;18;3
77038;32;Male;4000;TX;31;3;5
27501;40;Female;7000;NC;173;11;5
84014;37;Male;3000;UT;40;4;5
62298;50;Female;1000;IL;20;1;20
94598;42;Female;7000;CA;85;4;10
27330;30;Female;6000;NC;25;2;10
60446;34;Male;5000;IL;40;4;5
37650;76;U;6000;TN;220;13;5
30064;25;Female;2000;GA;35;6;3
79831;39;Male;5000;TX;125;15;3
34223;72;Male;7000;FL;88;10;3
33155;83;Male;3000;FL;92;9;3
89122;63;Female;5000;NV;44;4;5
55433;48;Female;4000;MN;59;6;5
73132;50;Female;4000;OK;70;4;5
34677;69;Female;4000;FL;130;11;3
80015;48;Male;4000;CO;80;11;3
48169;40;Male;4000;MI;107;7;10
66049;85;Female;6000;KS;72;10;3
53511;78;Female;5000;WI;209;52;2
27235;30;Male;1000;NC;25;1;25
54628;76;J;2000;WI;76;28;1
33860;74;Female;3000;FL;49;6;5
46342;63;Female;2000;IN;179;23;3
60901;60;Female;2000;IL;15;1;15
66007;46;Female;4000;KS;30;2;10
95825;80;Male;2000;CA;55;7;5
50317;48;Male;4000;IA;68;5;5
49866;42;Female;5000;MI;68;8;3
32708;21;Female;6000;FL;43;3;10
48021;74;Female;5000;MI;40;4;10
38112;89;Female;7000;TN;80;4;15
72730;55;Male;5000;AR;25;1;25
90278;63;Male;5000;CA;120;8;5
92646;42;U;5000;CA;52;8;3
96863;40;Male;2000;HI;30;1;30
99205;72;Female;4000;WA;176;20;5
55414;44;Male;3000;MN;193;11;5
53094;84;Female;2000;WI;41;5;3
61104;80;Female;2000;IL;126;11;5
76009;52;Female;3000;TX;36;8;3
54170;46;Male;1000;WI;103;6;10
28303;61;Female;7000;NC;186;11;5
77429;74;Male;5000;TX;44;8;3
91436;96;Female;6000;CA;100;1;100
35242;83;Male;5000;AL;130;12;5
97333;68;Male;2000;OR;60;9;4
78411;82;Female;3000;TX;241;22;3
92503;39;Female;4000;CA;113;11;3
33844;92;Female;1000;FL;20;1;20
39350;51;Male;7000;MS;15;1;15
32807;59;Male;3000;FL;157;58;1
80534;67;J;4000;CO;195;22;5
93727;74;Male;6000;CA;66;5;10
53192;42;Male;2000;WI;77;14;3
63301;74;Male;3000;MO;77;11;3
95354;54;Female;4000;CA;25;1;25
71834;38;Female;2000;AR;25;1;25
04074;38;Female;6000;ME;50;6;5
94705;54;Male;5000;CA;125;6;5
76707;44;Female;3000;TX;94;4;4
47960;88;Female;2000;IN;183;21;5
90062;66;Male;1000;CA;25;1;0
34753;44;Female;2000;FL;15;1;15
56482;85;Male;3000;MN;119;18;3
76051;51;Male;5000;TX;282;32;2
32958;80;Male;5000;FL;80;12;3
60031;41;Male;7000;IL;71;4;10
76135;80;Female;1000;TX;111;15;5
49341;36;Female;3000;MI;42;3;10
32413;70;Female;2000;FL;47;4;5
