ZIP;AGE;GENDER;INCOME;STATE;RAMNTALL;NGIFTALL;MINRAMNT
97206;50;U;1000;OR;181;20;2
75146;66;Female;2000;TX;29;4;5
47710;70;Female;1000;IN;228;24;3
97213;82;Female;1000;OR;96;14;5
66617;65;Female;7000;KS;142;19;3
94043;55;Female;5000;CA;315;14;10
29307;32;Female;3000;SC;20;1;20
51442;38;Male;3000;IA;83;2;30
78521;74;Female;2000;TX;109;10;5
63123;45;Male;6000;MO;105;16;2
96080;71;Female;2000;CA;95;5;10
77539;37;Male;6000;TX;92;9;3
59828;69;Female;2000;MT;160;20;3
74137;63;Female;6000;OK;26;2;10
77009;69;Male;2000;TX;42;4;5
98579;59;Male;2000;WA;63;4;10
60646;68;Male;3000;IL;159;42;2
29067;48;Female;1000;SC;20;1;20
48111;68;Male;2000;MI;50;1;50
33813;60;Female;7000;FL;189;13;5
32824;44;Male;2000;FL;55;5;10
73135;96;Female;4000;OK;15;1;15
75458;92;Female;2000;TX;59;6;3
49015;49;Female;5000;MI;99;8;5
46032;40;Female;5000;IN;169;9;10
60628;72;Female;3000;IL;65;3;15
62379;44;Male;4000;IL;96;11;5
93908;73;Female;6000;CA;162;11;5
94707;53;Male;4000;CA;41;3;10
98603;80;Female;1000;WA;122;28;2
63640;65;Female;3000;MO;31;4;5
41139;51;Female;2000;KY;15;1;15
67901;67;Male;7000;KS;30;2;15
60482;55;Male;1000;IL;226;10;10
61115;80;Male;5000;IL;58;21;2
38860;92;Male;1000;MS;135;6;5
91801;32;Female;1000;CA;271;12;10
92131;88;Female;6000;CA;125;19;5
93612;28;Female;1000;CA;28;2;13
31756;66;Female;4000;GA;44;4;5
31210;58;Female;5000;GA;167;15;5
91789;47;Female;5000;CA;100;6;5
42086;44;Female;5000;KY;64;10;5
49330;88;Male;1000;MI;100;16;5
75126;44;Female;4000;TX;28;6;3
48185;65;Female;5000;MI;26;4;5
55417;84;Female;2000;MN;94;11;5
49544;52;Female;4000;MI;60;6;3
32817;39;Male;5000;FL;73;7;5
77532;54;Male;4000;TX;46;7;2
33308;92;Female;1000;FL;109;9;0
35223;71;Male;7000;AL;118;8;10
80004;58;Male;2000;CO;61;7;5
90740;76;Female;1000;CA;61;4;10
78374;36;Female;7000;TX;38;4;3
50314;64;Male;3000;IA;148;15;2
32514;74;Male;2000;FL;59;5;5
60505;62;Female;4000;IL;182;7;10
48912;76;Male;5000;MI;48;4;10
60108;67;Female;2000;IL;114;10;5
75407;84;Male;7000;TX;102;11;3
91710;88;Male;7000;CA;179;32;2
36426;59;Female;6000;AL;99;35;2
39503;48;Female;5000;MS;23;1;23
28056;59;Female;2000;NC;66;14;2
29566;69;Female;6000;SC;136;9;5
32566;26;Male;6000;FL;41;4;5
93005;67;Male;2000;CA;248;42;3
46806;44;Male;2000;IN;15;1;15
56464;62;Female;2000;MN;48;13;2
89406;80;Female;3000;NV;36;4;5
79101;73;Female;1000;TX;85;8;5
71913;70;Male;3000;AR;25;3;5
48420;40;Female;4000;MI;62;19;1
70390;69;Female;5000;LA;93;15;5
60521;85;Female;6000;IL;224;24;5
90807;68;Female;3000;CA;55;16;2
94803;74;Female;5000;CA;117;12;5
49456;72;Female;6000;MI;30;2;5
28214;76;Female;4000;NC;72;13;3
80013;51;Female;5000;CO;80;4;20
85711;76;Male;4000;AZ;59;6;5
92103;57;Male;5000;CA;58;8;3
92376;52;Male;1000;CA;82;14;3
92008;38;Female;7000;CA;95;5;10
48182;49;Male;6000;MI;83;2;28
41042;57;Female;5000;KY;29;5;5
34266;74;Female;2000;FL;35;5;2
94530;69;Male;5000;CA;80;8;5
48021;51;Male;7000;MI;163;10;5
46794;60;Female;2000;IN;15;1;15
37691;73;Female;4000;TN;133;18;3
27707;56;Male;4000;NC;20;1;20
38122;80;Female;4000;TN;65;11;3
33156;69;Male;7000;FL;67;4;8
39701;68;Female;7000;MS;45;5;5
30127;43;Female;2000;GA;184;14;6
34287;70;Female;4000;FL;176;26;3
98499;50;Female;4000;WA;110;6;10
75169;82;Male;4000;TX;183;13;3
98027;43;Female;1000;WA;37;4;5
70380;52;Female;7000;LA;20;1;20
92201;67;Male;5000;CA;168;15;5
33484;77;Male;3000;FL;30;2;10
96816;67;Male;2000;HI;20;1;20
66720;89;Female;5000;KS;81;19;2
28306;57;Female;3000;NC;122;12;5
56171;78;Female;1000;MN;47;7;5
33511;31;Male;2000;FL;117;10;5
60067;86;Female;1000;IL;20;1;20
81650;79;Male;3000;CO;30;1;30
90717;49;Female;6000;CA;50;4;5
32405;58;Male;5000;FL;137;22;3
77380;94;Female;6000;TX;45;14;1
49021;83;Female;5000;MI;91;15;2
80110;84;Female;1000;CO;23;2;5
02360;63;Male;6000;MA;35;3;5
90003;60;Female;5000;CA;286;16;10
52342;56;Female;4000;IA;40;4;5
84604;78;Male;7000;UT;246;14;5
34450;87;Female;1000;FL;117;12;5
73013;59;Male;5000;OK;97;10;5
56437;60;Female;1000;MN;105;21;2
48236;88;Male;7000;MI;350;5;50
97009;60;Female;5000;OR;145;30;2
95070;57;Male;6000;CA;52;4;10
77586;77;Male;6000;TX;58;4;13
70634;62;Male;4000;LA;87;18;3
78583;70;Female;3000;TX;28;2;13
97116;57;Female;3000;OR;220;11;3
78704;92;Male;1000;TX;144;14;5
48820;92;Female;6000;MI;214;30;3
60187;68;Male;7000;IL;302;17;10
92335;57;Female;3000;CA;50;2;25
95678;68;Male;5000;CA;271;17;5
72758;68;Male;5000;AR;76;7;8
97812;86;Female;1000;OR;54;6;3
94588;85;Female;5000;CA;98;18;3
83703;81;Female;3000;ID;80;13;3
60565;39;Female;7000;IL;20;1;20
48323;67;Male;2000;MI;90;9;5
48210;58;Female;1000;MI;133;8;3
70466;27;Female;2000;LA;36;2;15
39750;70;Male;4000;MS;50;2;25
39140;74;Female;1000;MS;86;6;10
70124;36;Female;5000;LA;41;3;10
48310;53;Female;6000;MI;160;7;20
33069;65;Male;4000;FL;74;9;5
33455;66;Male;3000;FL;49;4;3
46563;43;Male;3000;IN;143;22;2
48382;68;Female;5000;MI;40;3;10
80304;51;Female;7000;CO;77;5;5
46750;45;Female;5000;IN;100;8;8
35160;68;Female;2000;AL;48;5;5
79936;66;Male;5000;TX;53;4;6
30030;76;Female;6000;GA;684;18;10
48331;37;Male;7000;MI;70;4;2
94588;42;Female;6000;CA;55;3;10
63146;81;Female;4000;MO;143;19;3
61360;49;Male;3000;IL;130;12;3
33432;63;Male;7000;FL;56;6;5
85373;85;Male;4000;AZ;25;1;25
34251;43;Male;2000;FL;62;6;5
91304;29;Male;5000;CA;15;1;15
85022;72;Female;4000;AZ;55;4;5
85027;43;Male;3000;AZ;142;9;10
33566;63;Female;3000;FL;77;3;25
32809;74;Female;5000;FL;96;12;5
95519;67;Male;4000;CA;189;15;3
27837;30;Male;1000;NC;20;1;20
94002;46;Male;6000;CA;105;16;2
78239;73;Female;3000;TX;132;5;5
92505;82;Male;4000;CA;517;22;15
27350;46;Female;5000;NC;104;13;3
47802;81;Male;3000;IN;83;5;10
61265;69;Male;3000;IL;60;6;5
85282;34;Female;5000;AZ;23;2;8
30281;69;Male;7000;GA;83;11;5
78415;76;Male;5000;TX;60;3;10
33462;74;Female;1000;FL;134;14;5
60143;44;Female;5000;IL;45;2;20
77004;71;Male;5000;TX;524;11;5
48089;57;Male;3000;MI;140;7;10
48328;46;Female;6000;MI;63;10;2
70126;91;Female;1000;LA;381;20;5
70403;54;Female;2000;LA;30;2;10
78412;56;Male;7000;TX;45;3;10
90220;32;Male;2000;CA;92;4;20
48466;78;Male;2000;MI;190;15;5
38671;66;Male;2000;MS;20;1;20
79109;23;Female;3000;TX;43;6;5
96007;38;Female;2000;CA;30;2;10
65611;36;Female;2000;MO;197;22;5
49442;54;Female;4000;MI;105;6;10
94558;72;Male;3000;CA;47;4;5
99205;48;Female;2000;WA;88;8;5
77379;37;Female;7000;TX;133;22;3
27834;51;Male;7000;NC;48;3;10
94565;56;Male;7000;CA;56;4;10
75067;31;Male;2000;TX;74;14;3
28787;57;Male;1000;NC;107;10;5
29676;67;Male;5000;SC;62;6;3
33487;62;Female;7000;FL;142;19;5
67042;34;Female;4000;KS;25;1;25
34491;71;Male;5000;FL;112;11;5
63701;57;Female;4000;MO;30;2;5
85377;77;Male;7000;AZ;119;15;5
38852;64;Male;6000;MS;95;5;10
61201;88;Male;2000;IL;51;5;5
62338;61;Male;2000;IL;20;1;20
92806;70;Male;1000;CA;25;1;25
34234;65;Female;7000;FL;158;12;3
46383;67;Female;5000;IN;78;11;3
33308;72;Male;5000;FL;25;1;25
83338;53;Male;5000;ID;30;2;10
63143;26;Female;2000;MO;25;1;25
29420;40;Male;4000;SC;25;2;10
79603;58;Male;2000;TX;122;12;4
28778;70;Female;5000;NC;132;54;1
33011;62;Male;4000;FL;94;6;10
33703;33;Female;7000;FL;60;3;20
94607;79;Female;5000;CA;40;5;5
34472;44;Male;4000;FL;37;3;5
49287;44;Female;4000;MI;65;9;3
27107;46;Male;7000;NC;25;4;5
83815;39;Male;5000;ID;117;12;5
37303;56;Female;2000;TN;143;27;3
48127;45;Female;3000;MI;15;1;15
61874;89;Female;1000;IL;175;14;5
30125;46;Female;2000;GA;20;1;20
90302;51;Female;4000;CA;36;2;15
86323;76;Male;2000;AZ;138;16;3
32901;44;Male;4000;FL;114;6;10
87109;72;Female;4000;NM;67;7;5
32174;60;Female;7000;FL;27;7;3
61270;45;Female;4000;IL;49;4;7
95409;76;Female;7000;CA;69;25;2
60193;45;Female;7000;IL;119;10;10
61701;45;Female;5000;IL;112;11;5
47025;68;Female;1000;IN;57;5;4
70526;56;Female;7000;LA;36;3;10
27842;72;Male;7000;NC;234;23;3
53132;68;Male;5000;WI;109;13;1
90302;42;Male;2000;CA;25;3;5
60416;76;Female;2000;IL;99;11;3
48067;85;Female;2000;MI;73;8;5
98105;57;Female;5000;WA;45;9;5
61108;65;Female;3000;IL;70;12;3
37379;79;Female;1000;TN;228;12;3
66935;52;Female;1000;KS;174;32;3
30324;66;Male;5000;GA;97;6;5
61282;78;Female;1000;IL;98;21;2
74011;36;Male;4000;OK;107;8;5
97365;85;Female;2000;OR;202;14;5
27817;32;Female;4000;NC;102;23;2
32757;82;Male;3000;FL;26;3;5
40220;43;Male;5000;KY;77;7;5
48377;48;Female;4000;MI;20;3;5
95687;46;Female;5000;CA;62;8;3
54940;79;Male;3000;WI;121;22;3
86045;50;Male;2000;AZ;50;3;10
49801;64;Female;2000;MI;100;8;5
60540;61;Male;5000;IL;50;4;5
32922;31;Male;2000;FL;168;16;5
55001;65;Male;4000;MN;63;5;3
85001;85;Male;2000;AZ;133;27;0
60185;28;Female;5000;IL;31;5;3
38018;53;Female;5000;TN;20;1;20
77049;37;Female;5000;TX;176;11;10
76020;66;Female;5000;TX;35;3;10
76569;92;Female;1000;TX;203;22;5
64633;56;Male;4000;MO;190;12;5
75559;74;Male;2000;TX;65;8;5
62002;58;Female;1000;IL;78;7;5
32244;28;Female;5000;FL;20;1;20
90254;57;Male;7000;CA;25;1;25
30281;60;Male;7000;GA;81;7;5
49726;61;Male;2000;MI;191;55;2
30281;68;Male;5000;GA;53;3;8
64127;51;Female;4000;MO;135;11;5
46538;37;Female;5000;IN;119;14;5
29582;45;Female;4000;SC;78;4;5
93446;74;Female;5000;CA;83;5;3
93033;77;Female;5000;CA;377;26;6
77356;47;Female;5000;TX;138;8;10
70808;91;Female;2000;LA;125;27;2
55783;92;Male;1000;MN;109;16;2
60103;64;Female;2000;IL;110;5;10
91506;78;U;5000;CA;97;23;3
80219;78;Male;2000;CO;30;3;10
74006;81;Male;6000;OK;452;22;5
30906;62;Female;5000;GA;55;5;5
85018;97;Male;1000;AZ;103;11;5
93535;40;Male;4000;CA;56;5;5
85251;55;Female;3000;AZ;122;11;5
92346;73;Male;2000;CA;94;11;4
76112;81;Female;1000;TX;194;15;5
80241;37;Female;6000;CO;57;6;5
93003;48;Female;2000;CA;15;1;15
33154;38;Female;5000;FL;59;5;8
77042;43;Male;2000;TX;97;9;3
59601;64;Male;6000;MT;293;8;25
28371;64;Male;4000;NC;55;3;10
27104;45;Male;5000;NC;124;13;5
75081;58;Female;5000;TX;98;12;5
63357;44;Male;2000;MO;80;14;3
78745;44;Female;2000;TX;60;16;2
60426;44;Female;5000;IL;35;3;5
54880;51;Female;5000;WI;20;2;5
32970;48;Female;1000;FL;26;2;10
46528;51;Male;5000;IN;234;26;3
98024;57;Male;5000;WA;86;11;5
99016;72;Male;2000;WA;148;8;10
97103;43;Male;5000;OR;114;8;5
53215;70;Female;1000;WI;132;20;3
76132;86;Female;1000;TX;523;22;5
75087;38;Female;7000;TX;45;2;20
89103;80;Male;3000;NV;15;1;15
62226;61;Female;5000;IL;34;6;3
36375;34;Female;2000;AL;84;8;5
98901;62;Female;2000;WA;83;16;2
70447;67;Male;6000;LA;104;6;10
33430;67;Male;3000;FL;25;2;10
78681;70;Male;7000;TX;232;14;10
66203;74;Male;7000;KS;83;8;5
76365;40;Female;5000;TX;20;1;20
91752;38;Female;5000;CA;31;5;5
68005;63;Female;1000;NE;121;23;2
61802;51;Female;1000;IL;81;4;15
34222;72;Female;5000;FL;35;4;5
98320;86;Male;2000;WA;152;22;2
65582;60;Male;1000;MO;35;4;5
34207;59;Male;3000;FL;46;6;3
93108;67;Female;6000;CA;39;4;5
51031;39;Male;2000;IA;100;11;5
40517;51;Female;5000;KY;125;8;5
61702;93;Female;2000;IL;83;9;3
92110;58;Female;2000;CA;46;10;3
40206;46;Male;6000;KY;124;13;5
76063;72;Male;4000;TX;60;3;20
47331;48;Female;1000;IN;60;5;5
72401;59;Female;6000;AR;145;15;5
94514;37;Male;3000;CA;169;16;3
87120;56;Male;4000;NM;18;3;3
91321;69;Female;7000;CA;23;2;3
71901;50;Male;5000;AR;117;21;3
33701;78;Female;2000;FL;69;9;5
32966;57;Male;6000;FL;373;9;12
94121;38;Female;4000;CA;80;5;5
91351;56;Male;7000;CA;36;4;5
80126;38;Male;7000;CO;23;1;23
35216;76;Male;3000;AL;259;22;5
53505;56;Female;1000;WI;15;1;15
54235;81;Male;2000;WI;25;1;25
48204;78;Male;2000;MI;383;16;5
28025;78;Female;2000;NC;99;10;5
71909;86;Male;5000;AR;54;6;5
48309;82;Male;2000;MI;76;12;5
71485;22;Female;1000;LA;109;18;3
99118;72;Female;1000;WA;106;20;3
78408;65;Female;1000;TX;107;16;3
35055;65;Male;4000;AL;28;4;3
92084;70;Male;2000;CA;55;3;10
77040;52;Male;6000;TX;180;11;5
74301;51;Male;4000;OK;130;16;3
77530;52;Male;2000;TX;95;4;10
60441;40;Male;5000;IL;87;9;5
46158;80;Female;3000;IN;100;4;25
95018;38;Male;7000;CA;20;1;20
63461;74;Female;1000;MO;106;14;5
32547;70;Male;4000;FL;15;1;15
56273;77;Male;4000;MN;166;27;3
95203;70;Male;5000;CA;47;3;15
61088;75;Male;6000;IL;144;15;3
60173;42;Male;7000;IL;270;13;10
68066;51;Male;7000;NE;79;8;5
39474;55;Male;3000;MS;131;9;5
85739;79;Male;5000;AZ;431;22;2
33441;60;Male;4000;FL;57;4;5
46163;71;Male;3000;IN;169;17;5
32696;84;Male;6000;FL;146;12;5
39056;35;Male;4000;MS;247;19;3
95525;62;Male;2000;CA;46;9;3
49707;79;Female;2000;MI;42;5;5
95605;88;Female;5000;CA;184;25;3
97068;80;Female;5000;OR;160;11;5
65807;66;Female;5000;MO;43;4;3
92679;73;Male;6000;CA;163;7;18
70711;65;Female;2000;LA;171;12;5
71129;55;Female;4000;LA;334;37;3
33009;75;Male;2000;FL;56;11;2
95482;62;Male;4000;CA;55;2;25
76890;69;Male;4000;TX;65;2;25
75147;61;Female;3000;TX;79;19;3
35045;53;Female;5000;AL;44;8;3
63115;81;Female;1000;MO;146;22;3
29609;42;Male;3000;SC;50;3;10
95301;49;Male;6000;CA;129;7;5
71037;28;Female;7000;LA;77;5;10
29115;67;Female;4000;SC;74;5;5
33441;52;Female;6000;FL;167;13;5
55371;66;Female;7000;MN;102;13;5
28127;71;Male;4000;NC;87;9;5
34601;72;Female;3000;FL;15;1;15
90067;34;Male;6000;CA;66;6;5
71302;81;Female;2000;LA;137;19;3
33066;85;Male;1000;FL;152;12;5
56256;57;Male;5000;MN;70;15;3
56304;98;Female;7000;MN;313;27;2
28901;54;Female;2000;NC;31;3;5
48062;85;Male;1000;MI;85;5;5
92110;96;Female;5000;CA;73;14;3
48641;46;Male;7000;MI;15;1;15
85022;80;Female;1000;AZ;122;18;3
92692;70;Female;5000;CA;127;7;10
77087;47;Male;2000;TX;67;14;1
80920;53;Female;6000;CO;136;18;3
72112;92;Female;1000;AR;110;9;5
92256;46;Male;4000;CA;81;17;3
66203;48;Female;2000;KS;45;3;10
70121;76;Male;5000;LA;86;6;5
98626;40;Female;3000;WA;67;3;20
68144;38;Female;7000;NE;96;5;10
67042;52;Male;1000;KS;151;12;5
95616;52;Male;5000;CA;98;6;10
60426;54;Female;5000;IL;25;1;25
30045;38;Female;3000;GA;115;9;10
35905;55;Male;3000;AL;25;1;25
27536;76;Female;2000;NC;235;22;3
94509;84;Female;1000;CA;272;24;1
99502;54;Male;2000;AK;58;7;5
90045;54;Male;6000;CA;107;5;15
60123;90;Female;5000;IL;158;21;3
46368;66;Female;2000;IN;134;15;3
53120;46;Male;2000;WI;35;5;3
65756;52;Female;4000;MO;37;3;5
61115;62;Male;2000;IL;307;50;2
49509;72;Male;5000;MI;153;15;5
28657;62;Male;1000;NC;67;6;5
46628;71;Male;3000;IN;53;5;5
67401;52;Male;2000;KS;50;4;5
29666;28;Female;5000;SC;20;1;20
31410;71;Male;4000;GA;275;17;5
92083;70;Male;3000;CA;144;30;2
33487;71;Female;7000;FL;138;10;5
33013;73;Female;1000;FL;46;4;10
48911;49;Female;2000;MI;269;24;3
34470;68;Female;3000;FL;43;10;2
68901;56;Female;5000;NE;74;14;2
46517;84;Male;2000;IN;128;20;3
35214;36;Female;1000;AL;25;1;25
90280;77;Female;2000;CA;25;2;10
93268;65;Male;4000;CA;75;12;3
84404;48;Female;5000;UT;25;1;25
90650;74;Female;2000;CA;48;7;5
49224;88;Male;1000;MI;329;23;5
89014;48;Male;6000;NV;336;9;18
32526;62;Male;7000;FL;50;6;5
60632;47;Male;4000;IL;127;7;5
27522;36;Female;4000;NC;74;7;5
91304;69;Male;4000;CA;25;2;10
94965;56;Female;1000;CA;107;15;3
98033;50;Female;6000;WA;122;6;10
36110;72;Male;2000;AL;20;2;5
61548;39;Male;4000;IL;103;13;3
70783;24;Female;4000;LA;103;16;5
66712;58;Female;4000;KS;63;5;5
94132;59;Male;2000;CA;174;15;5
27107;73;Female;1000;NC;184;17;5
30002;85;Female;5000;GA;219;17;3
80126;44;Female;4000;CO;138;8;5
23692;40;Female;4000;VA;25;1;25
28504;87;Male;4000;NC;90;8;10
93003;74;Male;4000;CA;25;1;25
55125;56;Female;4000;MN;60;3;10
65681;72;Female;3000;MO;86;16;3
71958;64;Female;4000;AR;30;3;5
36703;67;Female;1000;AL;33;7;3
93536;60;Male;7000;CA;70;5;5
76107;72;Female;4000;TX;65;14;2
33617;64;Male;1000;FL;61;4;5
95540;90;Male;1000;CA;344;32;5
91042;31;Male;5000;CA;29;4;5
85051;38;Male;2000;AZ;40;3;10
87801;80;Male;1000;NM;25;1;25
95823;73;Female;5000;CA;50;4;5
29223;51;Female;5000;SC;72;6;10
98902;47;Female;3000;WA;78;9;3
32779;79;Male;4000;FL;201;20;3
65201;86;Female;1000;MO;96;20;3
28314;46;Male;3000;NC;20;1;20
35554;71;U;1000;AL;57;5;5
96080;70;Female;3000;CA;101;13;5
91335;31;Female;3000;CA;60;7;5
92626;57;Female;7000;CA;205;3;5
33566;82;Female;1000;FL;61;7;5
42127;43;Male;2000;KY;15;1;15
87111;38;Male;6000;NM;106;13;5
61054;38;Female;3000;IL;20;1;20
77563;65;Female;5000;TX;172;13;5
61603;66;Female;3000;IL;35;5;5
84041;38;Female;4000;UT;15;1;15
53092;52;Male;6000;WI;249;19;3
46011;74;Female;2000;IN;20;1;20
52156;62;Male;3000;IA;199;17;5
57702;49;Female;5000;SD;116;11;5
33197;50;Female;1000;FL;58;11;3
60045;66;Female;5000;IL;172;24;3
55119;64;Male;3000;MN;56;5;5
90047;24;Female;3000;CA;26;5;3
78230;66;Male;2000;TX;156;13;8
38127;56;Female;5000;TN;88;6;5
78801;87;Male;2000;TX;124;12;10
52402;46;Male;4000;IA;15;1;15
50316;43;Female;4000;IA;30;2;15
37087;59;Female;2000;TN;48;5;5
97229;63;Female;7000;OR;15;1;15
31088;38;Male;7000;GA;40;2;15
75007;51;U;7000;TX;57;6;5
79761;47;Female;4000;TX;20;1;20
92375;44;Male;4000;CA;119;9;5
79936;56;Female;5000;TX;25;1;25
46619;72;Female;1000;IN;150;15;5
63601;52;Male;4000;MO;94;8;5
52631;72;Female;3000;IA;15;1;15
42345;36;Male;6000;KY;25;3;5
36551;71;Female;1000;AL;113;10;5
59044;67;Female;3000;MT;143;15;5
95070;54;Female;6000;CA;757;27;10
77357;70;Female;3000;TX;87;6;5
90250;78;Male;6000;CA;281;18;2
94114;39;Male;6000;CA;401;32;3
98036;36;Female;4000;WA;202;11;10
96047;70;Female;1000;CA;177;16;5
32159;67;Male;2000;FL;25;2;10
70601;82;Male;2000;LA;51;5;5
78250;49;Female;5000;TX;75;16;3
31021;36;Male;3000;GA;15;1;15
60107;70;Female;5000;IL;144;10;5
60478;57;Female;3000;IL;169;17;5
46767;65;Female;7000;IN;118;9;5
90650;44;Male;4000;CA;84;7;5
98632;70;Female;1000;WA;265;25;0
95076;68;Female;5000;CA;89;11;3
77219;54;Female;6000;TX;18;2;3
83501;83;Male;4000;ID;244;29;3
89506;48;Female;5000;NV;64;11;5
46034;61;Female;2000;IN;90;6;5
79912;39;Male;7000;TX;33;2;13
98851;83;Male;3000;WA;61;7;2
98117;82;Female;2000;WA;154;11;10
53066;50;Female;6000;WI;125;6;10
63118;73;Female;5000;MO;1249;77;3
64117;41;Male;6000;MO;105;13;5
48864;76;Female;5000;MI;43;4;3
27526;44;Female;6000;NC;60;8;3
76302;68;Female;4000;TX;41;5;3
92804;56;Male;4000;CA;31;3;5
27320;69;Male;5000;NC;42;5;3
96003;50;Female;6000;CA;140;3;35
94112;48;Male;5000;CA;49;7;2
54457;78;Male;2000;WI;291;15;10
68320;58;Male;1000;NE;32;4;5
95932;80;Female;2000;CA;125;10;5
36744;44;Female;7000;AL;58;5;10
30032;55;Female;4000;GA;50;4;5
30096;83;Male;7000;GA;59;6;5
75224;82;Female;4000;TX;114;19;3
94110;46;Female;3000;CA;31;3;5
33165;77;Male;7000;FL;89;10;5
61821;51;Female;7000;IL;161;14;10
94089;32;Male;7000;CA;44;3;10
70005;32;Male;7000;LA;118;25;3
75040;46;Female;4000;TX;60;4;15
33431;78;Female;1000;FL;381;17;10
27101;71;Female;6000;NC;63;5;10
37205;95;Female;5000;TN;25;1;25
60438;51;Male;1000;IL;105;9;5
55121;34;Female;7000;MN;107;9;5
95610;74;Female;4000;CA;58;5;5
94102;53;Female;1000;CA;36;2;15
94116;96;Female;2000;CA;20;1;20
98072;48;Male;7000;WA;50;3;5
60091;50;Male;7000;IL;62;3;20
50428;94;Female;1000;IA;168;11;5
48507;74;Female;5000;MI;124;16;5
62557;78;Female;2000;IL;120;8;5
75460;93;Male;4000;TX;66;13;3
84121;81;Female;1000;UT;80;3;15
60185;70;Male;4000;IL;72;4;5
33710;44;Female;7000;FL;20;1;20
85014;67;Female;1000;AZ;91;12;5
51231;77;Female;1000;IA;167;17;3
98503;88;Male;2000;WA;400;37;4
77521;39;Female;6000;TX;52;4;10
85220;90;Female;1000;AZ;30;2;5
78631;79;Male;3000;TX;255;21;4
80503;95;Female;3000;CO;71;10;5
85020;82;Female;1000;AZ;34;5;4
77414;43;J;6000;TX;96;13;3
48843;82;Male;6000;MI;75;11;3
61008;50;Female;6000;IL;30;3;5
94041;54;Female;4000;CA;409;29;5
48098;51;Male;7000;MI;332;18;10
96024;77;U;2000;CA;223;19;5
85202;42;Female;6000;AZ;15;1;15
77014;46;Female;6000;TX;44;7;5
77670;48;Female;7000;TX;25;4;5
94920;52;Female;6000;CA;35;3;10
99301;58;Female;2000;WA;27;3;5
54769;82;Female;2000;WI;136;7;5
85301;50;Male;6000;AZ;70;4;10
77351;75;Female;3000;TX;142;13;5
85630;54;Female;4000;AZ;30;5;5
34711;63;Male;4000;FL;60;3;20
54880;77;Male;5000;WI;108;12;2
63132;89;Female;6000;MO;100;7;10
64118;44;Female;6000;MO;45;2;20
48532;92;Male;2000;MI;93;6;5
87401;56;Female;5000;NM;80;18;3
48116;48;Male;5000;MI;45;3;10
93010;84;Female;1000;CA;58;14;3
94116;71;Male;5000;CA;65;3;10
28205;76;Female;1000;NC;46;3;10
40216;67;Female;2000;KY;25;2;10
41056;86;Female;3000;KY;227;18;3
98277;38;Male;5000;WA;29;10;1
61540;69;Male;3000;IL;38;3;10
29506;73;Female;1000;SC;192;13;5
52246;87;Male;5000;IA;229;17;5
34452;82;Female;6000;FL;25;1;25
76240;42;Female;4000;TX;57;6;6
53150;71;Male;5000;WI;85;6;5
80222;71;Male;3000;CO;126;6;10
80239;74;Female;3000;CO;80;13;5
29223;60;Female;5000;SC;15;1;15
37918;74;Female;1000;TN;99;11;5
95422;50;Female;7000;CA;26;3;5
31030;81;Male;4000;GA;191;9;10
29169;73;Female;1000;SC;173;18;3
92075;74;Male;7000;CA;50;4;10
32225;48;Female;4000;FL;26;2;10
91767;44;Male;3000;CA;23;1;23
28773;43;Female;6000;NC;26;2;10
53045;45;Female;6000;WI;93;21;1
63122;77;Male;5000;MO;35;2;10
60608;54;Female;3000;IL;20;1;20
74135;92;Male;2000;OK;425;15;25
59840;63;Female;5000;MT;136;13;5
46783;69;Male;6000;IN;34;3;6
53014;51;Male;4000;WI;84;11;1
90745;73;Female;5000;CA;421;21;5
81501;89;Male;2000;CO;88;13;2
99337;38;Male;4000;WA;79;6;3
83855;48;Male;5000;ID;114;17;3
32725;59;Male;2000;FL;111;11;5
98284;68;Male;2000;WA;131;19;2
79705;76;Male;7000;TX;52;4;10
48130;68;Male;5000;MI;56;7;5
97850;81;Female;2000;OR;112;7;10
93940;68;Male;4000;CA;25;1;25
91790;30;Male;1000;CA;52;7;5
30228;76;Male;5000;GA;92;14;2
27265;38;Female;3000;NC;29;3;3
48161;72;Male;2000;MI;38;8;3
71270;56;Female;5000;LA;20;2;5
34613;78;Male;5000;FL;270;12;10
90047;52;Male;1000;CA;57;6;6
55944;42;Female;6000;MN;107;9;5
60455;48;J;4000;IL;45;4;5
90620;73;Male;2000;CA;386;15;20
33708;81;Female;2000;FL;45;2;20
89031;66;Female;4000;NV;124;24;3
63017;60;Male;6000;MO;40;7;5
28358;48;Female;3000;NC;57;4;10
90066;77;Male;7000;CA;23;3;3
37663;62;Male;5000;TN;71;4;10
28314;48;Male;3000;NC;15;1;15
97230;76;Female;5000;OR;15;1;15
86303;62;Female;5000;AZ;115;10;5
50401;44;Female;5000;IA;80;10;5
30013;64;Female;2000;GA;20;2;5
46239;46;Female;5000;IN;208;12;2
54650;76;Male;2000;WI;26;2;10
75210;77;Female;1000;TX;154;11;5
27203;56;Female;7000;NC;85;10;5
87505;63;Female;4000;NM;35;2;15
39565;78;Male;2000;MS;235;24;5
28270;40;Male;6000;NC;117;8;10
63303;77;Female;5000;MO;70;5;10
60164;71;Female;2000;IL;247;20;5
40505;64;Female;3000;KY;171;13;6
76262;29;Female;6000;TX;45;2;20
56401;76;Male;4000;MN;25;2;10
35758;50;Male;5000;AL;80;9;5
91208;30;Female;4000;CA;26;4;4
